objectid,cod_ciclovia,designacao,nome_projeto,hierarquia,tipologia,nivel_segregacao,tipo_intervencao,situacao,ano,entidade_resp,freguesia,comprimento_m,comp_km
149500,0043,Tapada da Ajuda,Tapada da Ajuda,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2021,ISA; CML/DMAEVCE,Alcântara,8.72,0.00872
149501,0058,Rua Prof. Vieira de Almeida,Rua Prof. Vieira de Almeida,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Provisória,Executado,2021,CML/DMM; CML/DMMC/DIOA,Lumiar,193.41,0.19341
149512,0651,Avenida António Serpa,Planalto - Avenida António Serpa,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT,Avenidas Novas,147.73,0.14773
149515,0400,Alameda das Linhas de Torres - Rua Alexandre Ferreira,UPCB - Alameda das Linhas de Torres,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2017,CML/DMU/DEP,Lumiar,188.88,0.18888
149524,0124,Volta do Planalto,,Local,Trilho,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Benfica,57.9,0.0579
149528,0122,Rua de Dona Estefânia,Rua de Dona Estefânia,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2020,EMEL,Arroios,357.35,0.35735
149530,0566,Campo Grande,Via Lateral do Campo Grande,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Provisória,Executado,2021,CML/DMM; EMEL,Alvalade,239.87,0.23987
149533,0046,Rua Finisterra,Alameda dos Oceanos Sul,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2021,CML/DMM; EMEL,Parque das Nações,105.52,0.10552
149534,0479,Campo Grande,Rotunda de Entrecampos,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2017,CML/DMU/DEP,Alvalade,110.10000000000001,0.1101
149546,0218,Rua António Quadros,,Complementar,30+Bici,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Lumiar,31.17,0.03117
149551,0020,Avenida da Liberdade,Avenida da Liberdade,Principal,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2024,CML/DMM; EMEL,Santo António,1111.2,1.1112
149552,0272,Rua Pardal Monteiro,Parque Vale de Chelas - Parque das Nações,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2012,CML,Marvila,469.22,0.46922
149553,0162,Rua Hermano Neves,Parque Quinta da Granja Sul - Telheiras,Complementar,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,Sem dados,CML,Lumiar,69.9,0.0699
149561,0068,Avenida de Paris,Avenida de Paris,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2019,CML/DMM,Areeiro,6.58,0.00658
149568,0225,Rua Marquês de Fronteira,,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2015,CML/DMEVAE,Avenidas Novas,47.83,0.04783
149577,0218,Rua António Quadros,,Complementar,30+Bici,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Lumiar,50.370000000000005,0.05037
149578,0115,Rua Marquês de Fronteira,Rua Marquês de Fronteira,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Provisória,Executado,2020,EMEL,Campolide,8.040000000000001,0.00804
149593,0251,Troço da Frente Ribeirinha,T18 - Cais do Sodré - Torre de Belém,Local,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2009,CML/DMEVAE,Belém,2.81,0.00281
149595,0294,Santa Apolónia - Parque das Nações,T22 - Santa Apolónia - Parque das Nações,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2013,CML/DMEVAE,Marvila,842.77,0.84277
149599,0043,Tapada da Ajuda,Tapada da Ajuda,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2021,ISA; CML/DMAEVCE,Alcântara,335.39,0.33539
149600,0043,Tapada da Ajuda,Tapada da Ajuda,Local,Contrassentido,Faixa ciclável (separação visual),Definitiva,Executado,2021,ISA; CML/DMAEVCE,Alcântara,228.17000000000002,0.22817
149601,0043,Tapada da Ajuda,Tapada da Ajuda,Local,Contrassentido,Faixa ciclável (separação visual),Definitiva,Executado,2021,ISA; CML/DMAEVCE,Alcântara,37.03,0.03703
149602,0043,Tapada da Ajuda,Tapada da Ajuda,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2021,ISA; CML/DMAEVCE,Alcântara,542.4,0.5424
149603,0093,Avenida Marechal Teixeira Rebelo,Avenida Marechal Teixeira Rebelo,Principal,Pista Ciclável Unidirecional,Pista ciclável (separação física),Provisória,Executado,2021,EMEL,Carnide,342.83,0.34283
149606,0505,Rua Ferreira de Chaves,Bairros 30+Bici - Bairro da Calçada dos Mestres,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Campolide,125.62,0.12562
149607,0505,Rua Vitor Bastos,Bairros 30+Bici - Bairro da Calçada dos Mestres,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Campolide,347.91,0.34791
149608,0505,Rua Leandro Braga,Bairros 30+Bici - Bairro da Calçada dos Mestres,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Campolide,99.98,0.09998
149609,0505,Rua Soares dos Reis,Bairros 30+Bici - Bairro da Calçada dos Mestres,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Campolide,99.44,0.09944
149613,0279,Avenida Vinte e Quatro de Julho,Projeto Reperfilamento Avenida 24 de Julho,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2017,CML/DMU/DEP,Misericórdia,306.66,0.30666
149626,0481,Eixo Central,,Principal,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Lumiar,447.99,0.44799
149628,0090,Cais Português,,Local,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Parque das Nações,289.66,0.28966
149630,0293,Rua Tomás da Fonseca,Rua Tomás da Fonseca - Azinhaga das Galhardas,Complementar,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,Sem dados,CML,Alvalade,313.0,0.313
149650,0004,Parque Urbano da Quinta da Montanha,Parque Urbano da Quinta da Montanha - Fase 1,Complementar,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2018,CML/DMEVAE,Marvila,312.16,0.31216
149651,0529,Praça do Marquês de Pombal,,Principal,Pista Ciclável Unidirecional,Pista ciclável (separação física),Definitiva,Executado,2020,CML/DMM; UCT,Santo António,33.49,0.03349
149652,0049,Corredor Verde Oriental,Corredor Verde Oriental - Quinta das Flores ligação Rio,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2021,CML/DMAEVCE; EMEL,Marvila,251.47,0.25147
149653,0200,Ponte ciclopedonal sobre a 2ª Circular,,Complementar,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,2015,CML,Carnide,246.81,0.24681
149663,0278,Praça de Espanha,Praça de Espanha,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2020,SRU,São Domingos de Benfica,47.410000000000004,0.04741
149666,0200,Ponte ciclopedonal sobre a 2ª Circular,,Complementar,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,2015,CML,São Domingos de Benfica,294.29,0.29429
149669,0028,Rua Afonso Lopes Vieira,Rua Afonso Lopes Vieira,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2020,CML/DMM; EMEL,Alvalade,686.22,0.68622
149675,0298,Calçada da Estação,Corredor Estruturante do Vale de Alcântara - Unidade de Projeto Estação de Campolide,Complementar,Contrassentido,Pista ciclável (separação física),Definitiva,Executado,2019,CML/DMAEVCE,Campolide,195.62,0.19562
149676,0129,Estrada do Desvio,Estrada do Desvio,Principal,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2024,CML/DMM; EMEL,Santa Clara,447.29,0.44729
149694,0164,Alameda da Encarnação,Zona 30 - Bairro da Encarnação,Local,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2019,CML/DMM,Olivais,80.27,0.08027
149695,0209,Ponte ciclopedonal sobre a Avenida Doutor Alfredo Bensaúde - Encarnação - Portela,,Local,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Olivais,172.51,0.17251
149699,0250,Rua Brito Aranha,Bairro Arco Cego,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML,Areeiro,47.14,0.04714
149704,0448,Avenida General Correia Barreto,,Complementar,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2009,CML,Benfica,1126.63,1.12663
149707,0668,Rua Latino Coelho,Rua Latino Coelho e Rua Doutor António Cândido,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML,Avenidas Novas,388.47,0.38847
149708,0008,Avenida Paulo VI,Avenida Paulo VI,Complementar,Pista Ciclável Unidirecional,Pista ciclável (separação física),Provisória,Executado,2020,EMEL,Marvila,536.12,0.53612
149718,0095,Campo Grande,Jardim do Campo Grande,Local,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,Sem dados,CML/DMEVAE,Alvalade,17.01,0.01701
149722,0232,Telheiras-Campo Grande,,Complementar,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2010,CML,Lumiar,109.4,0.1094
149724,0279,Avenida Vinte e Quatro de Julho,Projeto Reperfilamento Avenida 24 de Julho,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2017,CML/DMU/DEP,Misericórdia,73.81,0.07381
149727,0011,Avenida Cidade de Luanda,Avenida Cidade de Luanda - Fase 1,Principal,Pista Ciclável Unidirecional,Pista ciclável (separação física),Provisória,Executado,2020,EMEL,Olivais,881.65,0.88165
149730,0191,Quinta dos Alcoutins,Corredor Verde Periférico - Parque da Encosta do Olival - Percurso dos Alcoutins,Local,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,2023,CML/DMAEVCE,Lumiar,1184.27,1.18427
149737,0295,Rua Interior à Alameda da Universidade,T11 - Telheiras - Campo Grande (Via Cidade Universitária),Local,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2009,CML/DMEVAE,Alvalade,544.77,0.54477
149753,0251,Troço da Frente Ribeirinha,T18 - Cais do Sodré - Torre de Belém,Local,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2009,CML/DMEVAE,Misericórdia,202.95000000000002,0.20295
149754,0251,Troço da Frente Ribeirinha,T18 - Cais do Sodré - Torre de Belém,Local,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,2009,CML/DMEVAE,Misericórdia,183.96,0.18396
149755,0250,Rua Brito Aranha,Bairro Arco Cego,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML,Areeiro,14.66,0.01466
149760,0002,Avenida 25 de Abril (Pontinha),Interface Pontinha,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2018,CML/DMU/DEP,Carnide,105.4,0.1054
149769,0046,Alameda dos Oceanos,Alameda dos Oceanos Sul,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2021,CML/DMM; EMEL,Parque das Nações,423.15000000000003,0.42315
149780,0272,Parque Municipal do Vale do Silêncio,Parque Vale de Chelas - Parque das Nações,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2009,CML,Olivais,278.85,0.27885
149783,0067,Rua Edison,Rua Edison,Local,Contrassentido,Pista ciclável (separação física),Definitiva,Executado,2019,CML/DMM,Areeiro,109.64,0.10964
149786,0298,Calçada da Estação,Corredor Estruturante do Vale de Alcântara - Unidade de Projeto Estação de Campolide,Complementar,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2019,CML/DMAEVCE,Campolide,198.81,0.19881
149795,0286,Praça São Francisco de Assis - Avenida das Nações Unidas,Praça São Francisco de Assis - Avenida das Nações Unidas,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Provisória,Executado,2019,CML/DMM,Carnide,32.47,0.03247
149801,0050,Alameda dos Oceanos,Alameda dos Oceanos Norte,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Provisória,Executado,2020,EMEL,Parque das Nações,732.17,0.73217
149810,0022,Avenida Lusíada,Avenida Lusíada,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Provisória,Executado,2021,CML/DMM; EMEL,Benfica,739.42,0.73942
149825,0055,Estrada do Desvio,Corredor Verde Periférico - Ligação Ponte/Vale da Ameixoeira e Praça,Complementar,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2021,CML/DMAEVCE; EMEL,Lumiar,6.2,0.0062
149826,0055,Estrada do Desvio,Corredor Verde Periférico - Ligação Ponte/Vale da Ameixoeira e Praça,Complementar,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2021,CML/DMAEVCE; EMEL,Santa Clara,11.94,0.01194
149833,0277,Rua Ricardo Jorge,Planalto - Rua Ricardo Jorge,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT; CML/DMPO,Alvalade,169.70000000000002,0.1697
149840,0664,Rua Brás Pacheco,Rua Brás Pacheco,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML,Areeiro,30.490000000000002,0.03049
149843,0007,Avenida de Pádua,Avenida de Pádua - Fase 1,Complementar,Pista Ciclável Unidirecional,Pista ciclável (separação física),Provisória,Executado,2020,EMEL,Olivais,502.95,0.50295
149854,0202,Ponte ciclopedonal sobre a Av. das Descobertas - Colégio S. José - Secundária do Restelo,,Local,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Belém,156.81,0.15681
149855,0093,Avenida Marechal Teixeira Rebelo,Avenida Marechal Teixeira Rebelo,Principal,Pista Ciclável Unidirecional,Pista ciclável (separação física),Provisória,Executado,Sem dados,CML,Benfica,18.34,0.01834
149856,0522,Passeio do Sapal,,Local,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Parque das Nações,43.79,0.04379
149858,0298,Calçada da Estação,Corredor Estruturante do Vale de Alcântara - Unidade de Projeto Estação de Campolide,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2019,CML/DMAEVCE,Campolide,377.7,0.3777
149859,0005,Avenida Marechal Gomes da Costa,Avenida Marechal Gomes da Costa,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Provisória,Executado,2021,EMEL,Olivais,766.1700000000001,0.76617
149861,0005,Avenida Marechal Gomes da Costa,Avenida Marechal Gomes da Costa,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Provisória,Executado,2021,EMEL,Olivais,796.37,0.79637
149862,0282,Quinta da Paz - Cemitério de Carnide,Quinta da Paz - Cemitério de Carnide (1ª fase),Complementar,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,Sem dados,CML,Carnide,399.24,0.39924
149877,0004,Parque Urbano da Quinta da Montanha,Parque Urbano da Quinta da Montanha - Fase 1,Complementar,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2018,CML/DMEVAE,Areeiro,208.38,0.20838
149880,0236,Parque hortícola do Vale de Chelas,Parque hortícola do Vale de Chelas,Local,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML/DMEVAE,Marvila,1069.65,1.06965
149882,0209,Ponte ciclopedonal sobre a Avenida Doutor Alfredo Bensaúde - Encarnação - Portela,,Local,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Olivais,166.45000000000002,0.16645
149887,0055,Estrada do Desvio,Corredor Verde Periférico - Ligação Ponte/Vale da Ameixoeira e Praça,Complementar,Pista Ciclável Unidirecional,Pista ciclável (separação física),Definitiva,Executado,2021,CML/DMAEVCE; EMEL,Santa Clara,1.47,0.00147
149888,0278,Avenida dos Combatentes,Praça de Espanha,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2020,SRU,Avenidas Novas,27.34,0.02734
149894,0402,Via Estruturante de Santa Clara,Via Estruturante e de Coesão de Santa Clara - 1ª Fase - Requalificação da Avenida Glicínia Quartin,Complementar,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,SRU,Santa Clara,115.48,0.11548
149898,0023,Rua Prof. Fernando da Fonseca,Rua Prof. Fernando da Fonseca,Principal,30+Bici,Via banalizada (coexistência),Provisória,Executado,2021,CML/DMM; CML/DMMC/DIOA,Lumiar,100.85000000000001,0.10085
149904,0251,Troço da Frente Ribeirinha,T18 - Cais do Sodré - Torre de Belém,Local,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2009,CML/DMEVAE,Estrela,1670.72,1.67072
149915,0270,Parque Quinta Mata Mouros - Parque Quinta das Conchas,Parque Quinta Mata Mouros - Parque Quinta das Conchas,Local,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,Sem dados,CML,Santa Clara,150.13,0.15013
149916,0008,Avenida Paulo VI,Avenida Paulo VI,Complementar,Pista Ciclável Bidirecional,Pista ciclável (separação física),Provisória,Executado,2020,EMEL,Marvila,37.62,0.03762
149917,0008,Avenida Paulo VI,Avenida Paulo VI,Complementar,Pista Ciclável Bidirecional,Pista ciclável (separação física),Provisória,Executado,2020,EMEL,Marvila,11.42,0.01142
149918,0524,Passeio dos Heróis do Mar,,Local,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Parque das Nações,68.67,0.06867
149935,0482,Estrada Bela Vista,,Local,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2001,CML,Benfica,2071.18,2.07118
149942,0070,Rua Fernando Namora,Arruamento Escola Básica de São Vicente de Telheiras,Local,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2020,CML/DMAEVCE,Lumiar,24.0,0.024
149943,0070,Rua Fernando Namora,Arruamento Escola Básica de São Vicente de Telheiras,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2020,CML/DMAEVCE,Lumiar,87.69,0.08769
149955,0251,Troço da Frente Ribeirinha,T18 - Cais do Sodré - Torre de Belém,Local,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2009,CML/DMEVAE,Alcântara,784.19,0.78419
149961,0055,Estrada do Desvio,Corredor Verde Periférico - Ligação Ponte/Vale da Ameixoeira e Praça,Complementar,Contrassentido,Pista ciclável (separação física),Definitiva,Executado,2021,CML/DMAEVCE; EMEL,Santa Clara,179.38,0.17938
